date,fees_block_mean,fees_block_mean_usd,fees_total,fees_total_usd,fees_reward_percent,addresses_count_active,addresses_count_sender,addresses_count_receiver,open,high,low,close,volume,transactions_count_total,transactions_count_mean
2022-01-23,0.1354331904453271,343.8255377071226,12211.089908643684,31000410.90388632,0.06090566,385231,234049,267218,2412.93524692,2553.88364515,2371.58032236,2538.70957759,1555704.805137959,1077884,166.95848823
2022-01-22,0.2378303259311207,573.760066231496,16293.98114090163,39308846.17837185,0.1015658,400833,245492,285694,2568.42902258,2626.98430079,2299.94552785,2412.4764745,3149560.6922565983,1204920,183.78889567
2022-01-21,0.2678355966727702,688.0418784032399,18182.71594503368,46709512.06152876,0.11290982,409061,237502,297326,3001.1618156,3034.22667848,2439.51609105,2568.89631905,2897884.9843474724,1189898,186.12513687
2022-01-20,0.3100622377901004,930.6998869433728,14882.163948104804,44671122.81293128,0.12889501,430464,267842,296397,3084.82841991,3274.50655149,2986.57044795,3001.65506634,1000383.9876616596,1190018,183.39004469
2022-01-19,0.2088961513289002,644.403622557266,12636.500451843587,38981123.4712201,0.09060473,436074,265666,304587,3160.97269539,3176.3520477,3024.72393112,3084.80370968,937183.3818259748,1223143,188.96076008
2022-01-18,0.2075999401907984,656.2025549860224,12207.467177508708,38586577.35848557,0.08980594,411634,256907,278920,3210.94899204,3245.54078228,3083.26770958,3160.89953775,840608.6851729613,1169526,180.98514392
2022-01-17,0.313503584280818,1006.6149622283162,14432.452930912796,46340532.58191613,0.13020362,426396,264713,287870,3348.51848113,3358.99525414,3142.1481909,3210.85631138,739816.5351332529,1198719,185.33070501
2022-01-16,0.1418660274999985,475.0243403840824,13079.732370371068,43796188.214517474,0.06349354,428372,274558,286866,3327.7106966,3394.65326041,3272.05473062,3348.40094387,499311.1927184732,1162954,178.80596556
2022-01-15,0.2152183700129978,716.1827340011225,13418.88190904917,44654048.5009743,0.09303077,446118,277537,293049,3308.96096754,3373.82665765,3262.26690639,3327.7026211,510498.53575453226,1174849,181.13613938
2022-01-14,0.2276369480897817,753.323757711278,18664.632509562784,61767262.37279522,0.0980626,439910,286617,288037,3241.50646484,3344.58088457,3190.23396232,3309.32110992,777956.4979277884,1218460,189.23124709
2022-01-13,0.1796181191959565,582.3561834879911,16461.301924998967,53370678.90031509,0.07855349,482484,295145,317499,3373.09562447,3412.56661006,3232.84354175,3242.19063252,831153.8370805321,1282921,199.2732215
2022-01-12,0.3964371930214099,1337.180627480257,19495.38546333128,65757835.60605256,0.1585818,459706,293137,295233,3240.30048806,3414.75925516,3206.45112406,3372.99489306,1011900.9799867448,1283346,198.75267152
2022-01-11,0.2044265327565532,662.40678128267,18392.75864672189,59598369.59419096,0.08883558,415547,244833,298491,3083.14420453,3264.90152046,3052.53564247,3240.31705841,992680.6791699274,1277649,195.74827639
2022-01-10,0.2261753767864447,697.3162759071637,20877.386112368924,64366604.9832598,0.09724815,361898,211302,263252,3151.51454544,3181.28699217,2930.6556271,3083.0777683,1522496.7798409115,1233195,192.02662722
2022-01-09,0.1821182123538973,573.9615888845816,15264.773168399026,48108277.30217141,0.08004288,380174,236837,266828,3080.88443335,3211.72653782,3057.86976266,3151.58808922,778043.6664080287,1108322,170.38001537
2022-01-08,0.1690301545828889,520.7438993832415,11879.025562376628,36596606.72671132,0.07439991,423666,255114,296733,3198.30389111,3248.97955859,2999.52284095,3080.7751473,1134778.1204873703,1183873,181.4364751
2022-01-07,0.2370306496358764,758.1130026931542,14991.463538564542,47948328.43535306,0.10181377,415258,254690,291581,3406.38238603,3416.29998578,3061.58680635,3198.37541625,1978339.9851694407,1188490,185.03658726
2022-01-06,0.1766716691979988,601.792343005981,13357.220186271295,45498369.1976916,0.07765328,438895,264620,308283,3539.56599282,3550.02249989,3299.02520663,3406.27530004,1354352.691538879,1212495,189.68945557
2022-01-05,0.2299306000979989,813.8710770373333,14676.050525821633,51947905.33758418,0.09894115,450867,263710,320831,3784.85383938,3848.2778446,3412.41796498,3539.63794593,1091073.8168940083,1249628,193.44086687
2022-01-04,0.1918306328675456,726.0501825046439,13243.289966541968,50123866.83730976,0.08364341,429463,258922,307617,3765.57817264,3898.64407018,3713.56160204,3784.85006097,791405.1348997068,1221316,188.0683708
2022-01-03,0.1391411434361824,523.9809531560959,10537.854257812518,39683696.582248814,0.06187752,413804,239760,299787,3829.02294431,3852.46909246,3680.51395413,3765.82325124,617066.1861290638,1209173,187.14951246
2022-01-02,0.1394824826708452,534.127002709422,10295.014651545222,39423196.471601136,0.0620121,381728,220058,276174,3766.35789156,3857.40191004,3717.96565763,3829.34826282,434462.13358333154,1158900,178.4295612
2022-01-01,0.1148485977392603,432.5344717790968,8173.678752197147,30783117.00069686,0.05175596,400968,234246,288422,3676.28038005,3777.22115704,3673.70688571,3766.12758269,446546.4518560362,1180989,181.52305564
2021-12-31,0.1381121523331842,507.70885152854834,9315.933012001256,34245948.459552184,0.061595,406830,238006,298377,3709.72191763,3926.36013371,3621.57593917,3676.06212018,811749.8036974341,1214585,190.40366829
2021-12-30,0.1700295598328947,630.7440075575742,10996.004637125492,40790930.93435388,0.07472988,430577,248812,309874,3629.80302289,3769.22462913,3584.07498296,3709.61383525,690882.3331426686,1255688,195.22512438
2021-12-29,0.1957272705659852,710.4365317049914,12660.045145446164,45952505.94539506,0.08564326,394584,228697,285421,3793.63014854,3828.03388242,3603.87477847,3629.72686254,888333.9112810518,1252468,192.12578616
2021-12-28,0.1745570902097868,662.1793039975255,10411.691727966703,39496572.57448509,0.07677746,428618,250179,311384,4038.89853801,4038.94568942,3759.86671012,3793.48271217,1029389.0040219108,1241032,192.64700404
2021-12-27,0.1361749156978066,549.9650249017903,8035.15089062364,32451292.053362004,0.06080903,441477,251652,319936,4065.83713473,4129.22025496,4031.27954937,4038.66616758,553634.6758864545,1252037,193.30507951
2021-12-26,0.0980098001654784,398.4485425307541,5718.785211142995,23249120.277555183,0.04452373,403690,232239,291138,4097.13974816,4107.27915193,4004.80147038,4065.39490804,456524.3985085731,1206942,186.63089531
2021-12-25,0.1218740917550463,499.3131511973631,7258.630974595844,29738313.148529924,0.05484931,383179,219972,280090,4048.80229959,4140.64794229,4021.36054015,4096.95895171,490736.5151834902,1299519,201.16393189
2021-12-24,0.1680976510497961,680.7445907534029,7409.269643560365,30005298.704578355,0.07425592,426923,253366,300622,4113.39107335,4137.17236428,4016.56278619,4049.69722362,638063.6581440099,1298329,200.73113791
2021-12-23,0.2172870084165968,893.7924819738575,8583.231725398677,35306427.39805362,0.09355505,433728,251569,313497,3980.4027108,4154.40716652,3894.40939762,4113.4188762,1035186.4463809328,1245242,194.11410756
2021-12-22,0.1457563518155453,580.21978182196,7947.916104270631,31638677.083486896,0.06478562,464402,293181,295507,4016.19452514,4075.93651372,3933.50284978,3980.75126466,725515.5684071068,1233315,191.92577031
2021-12-21,0.1305031683879462,524.1370009712374,6958.755607479366,27948296.8854333,0.05854843,427561,245903,308686,3946.2116764,4064.04942764,3911.43444156,4016.27797582,912615.044743176,1203638,186.842285
2021-12-20,0.1812377960514539,715.1610317145228,7284.992226548417,28746446.21749609,0.07913838,428648,262671,287972,3925.78407747,3984.92331528,3753.98319195,3945.9817284,990384.5728149768,1201239,183.53537051
2021-12-19,0.2364367093332813,928.1662368608028,6439.495199347432,25279162.627984468,0.10148436,404240,246804,271964,3961.92708523,4036.35746167,3886.14872089,3925.64352413,753386.3048256179,1137581,176.28715326
2021-12-18,0.1134534679715373,449.5259137831432,6756.615139507179,26771095.22496007,0.05129277,405469,242266,287698,3876.35151886,3999.60453537,3768.1244284,3962.20513855,820219.0577204394,1159873,178.22264905
2021-12-17,0.3278341075786961,1270.827567183448,10099.123800673338,39148595.68787641,0.13500776,453393,258156,336038,3959.07372376,3995.09990386,3700.62369268,3876.43487302,1226083.856586484,1270355,196.40615337
2021-12-16,0.1571557364401926,622.0892265096256,10425.109543745462,41267016.26838038,0.06986058,437982,262221,296873,4021.69328629,4115.38865584,3949.62454912,3958.42519402,945607.8855416384,1155456,180.62466781
2021-12-15,0.1684729293996184,677.5311284428897,9141.095383185257,36761850.65603555,0.07450725,430550,232658,320965,3860.85452732,4095.88680236,3642.4305224,4021.60234797,1497497.5394701683,1258462,194.26705773
2021-12-14,0.1771892102062505,683.7261086821699,7990.005955770559,30831311.196248304,0.07750481,430661,236496,316750,3785.35025345,3883.75042354,3686.77741109,3858.73444487,1063758.2086578966,1214900,190.09544672
2021-12-13,0.2310230605817103,874.2475329326782,8881.745100653558,33610686.84152824,0.09944659,442540,256577,305387,4132.75586109,4145.6691453,3670.61419172,3784.24357608,1660797.0153072083,1242978,191.64014801
2021-12-12,0.1273469905024735,526.3227735528266,6565.699338808219,27135914.815736294,0.05728761,438498,252416,307357,4091.79580255,4179.39357573,3989.0076664,4132.98163919,670806.371762202,1181898,181.18933006
2021-12-11,0.1354148543105641,554.0465740252463,7728.595101545455,31621358.37933334,0.06067427,429544,253651,296388,3899.95384859,4101.477038,3832.24043083,4091.47561282,1060290.768766147,1199384,184.86189889
2021-12-10,0.22652829366613,883.4267513988722,9498.383158087128,37042285.7166707,0.0974018,452282,270633,304350,4106.88916105,4234.5612094,3888.48762849,3899.85170109,1572199.1954722223,1237735,192.58363155
2021-12-09,0.1785228045066907,733.2178237925987,8478.797958591947,34823594.69287254,0.0784277,444288,262057,303102,4441.12454396,4492.6979398,4078.38123439,4107.13816545,1292865.0074344631,1251338,199.19420567
2021-12-08,0.1640661305675868,728.5543635710551,8060.333936979744,35792832.08125232,0.07254794,463695,257771,329092,4310.36677941,4455.89057322,4227.71160802,4440.61404417,1104138.7133467428,1296307,208.24208835
2021-12-07,0.1813294682751942,781.6382175963932,9442.821734854908,40704196.73161402,0.07977453,437969,242272,324689,4352.94389877,4430.2863338,4259.98811776,4310.59675535,1092535.8522493455,1224771,195.46297478
2021-12-06,0.2112345812397082,919.556205951573,10750.742665542555,46800633.10973459,0.09157502,430185,263442,292554,4202.14558406,4379.60904484,3923.32807005,4353.24652126,1919266.067311628,1244773,198.43344492
2021-12-05,0.2031019033638648,853.351584426129,10216.575273636983,42925893.616800375,0.08762491,656893,501240,272324,4122.33147664,4255.33297546,4035.96962472,4201.59324109,1408074.2004563897,1386491,222.62219011
2021-12-04,0.3011802516104675,1241.8178583369258,14360.449740985778,59210598.45972395,0.125509,398382,221439,299022,4217.14548056,4240.07120272,3477.08809624,4123.17159474,2795720.1485320856,1235697,200.04808159
2021-12-03,0.192612032185968,812.3529063111025,10838.543906621306,45712215.08230232,0.0842395,408869,237922,296142,4514.79227958,4659.55636503,4034.75241815,4217.56053914,1752418.761483919,1211488,192.48299968
2021-12-02,0.2570161570227513,1160.353732206312,11669.444267024632,52684171.162114725,0.10929292,445532,262450,316459,4586.33453523,4640.74462835,4435.74272694,4514.71123702,1160892.9544934502,1265286,202.57540826
2021-12-01,0.2219499776398462,1017.9322649264284,13659.0357631737,62644625.41951767,0.09575644,430293,253649,315540,4633.60094004,4783.13216116,4526.13118689,4586.31388816,1386902.502926884,1221643,195.8702902
2021-11-30,0.3542628170937248,1641.4716142117577,14869.577777499197,68897972.52027562,0.14372454,470438,281141,333671,4448.58390669,4757.20194606,4349.38535642,4633.48546618,1935100.4551946323,1280926,204.65345902
2021-11-29,0.2238461687974636,995.7770528356951,12196.501363525049,54255993.06846445,0.09567371,451044,272062,318164,4298.81876034,4462.92358617,4281.70021378,4448.48825506,997197.6551203204,1247688,201.01304978
2021-11-28,0.2116196321877547,909.7158664979416,11449.814609389408,49220754.7614488,0.09118961,388116,227979,281264,4097.52274585,4302.1884683,3964.70927194,4298.82547802,911764.7897543504,1135653,181.530211
2021-11-27,0.3345567793157348,1371.1724681280514,12144.675208193172,49774643.078196906,0.13731544,404963,231813,302205,4043.47347025,4186.78572264,4031.3324023,4098.47461747,697195.9329152583,1213284,189.99123082
2021-11-26,0.251594580367211,1017.372185594926,11379.878561117495,46016777.89176175,0.1066415,435656,251845,316079,4527.51234478,4555.33387734,3914.25240315,4043.69674462,1934664.0667812936,1297524,208.67224188
2021-11-25,0.2349142594269349,1063.5443495398542,12411.629625394691,56192070.19987504,0.10043271,437643,254863,325240,4271.33570036,4555.23879064,4249.61938915,4527.37246404,1006025.7773645936,1301578,206.50134856
2021-11-24,0.251455159132568,1073.9403392835964,13060.89348082498,55781795.945372544,0.10729717,447076,266105,335928,4341.03995868,4375.84233649,4168.47755636,4270.901989,1017989.8295637452,1342491,212.95859772
2021-11-23,0.2648829646440923,1149.8700610148485,13693.924927396143,59446005.94815543,0.11237147,428152,250030,319010,4089.12110784,4387.97560756,4060.53889963,4341.0494992,1219376.5706062566,1264994,199.55734343
2021-11-22,0.2459127994896633,1005.5309094120718,14931.938876081213,61056301.69926364,0.10495922,402766,239574,296823,4262.93059817,4323.36272255,4024.98086531,4088.97345522,1268384.0577009446,1221508,191.84985079
2021-11-21,0.1889456251861338,805.3690512720415,10668.714585408068,45474736.63641537,0.08239821,449195,280696,304202,4415.68701434,4443.76909419,4247.03150449,4262.438204,724907.7061137253,1260939,200.56290759
2021-11-20,0.1735749525395284,766.4041978401262,10437.567269769404,46086115.84651458,0.07655311,407343,237769,297750,4298.62399365,4439.07182399,4204.04960897,4415.40779143,758925.0204681711,1160128,184.29356632
2021-11-19,0.2115816584518298,909.5776246819004,12140.165123914265,52189885.63306863,0.09156536,460930,287486,306605,3999.24602781,4314.15791107,3975.33870443,4298.94363877,1046806.5248266124,1255788,201.50641849
2021-11-18,0.2556883528135428,1022.463155009667,14467.3049703849,57852796.66334215,0.10920707,440501,267471,314751,4290.10417729,4346.24187934,3959.21625339,3998.86480459,1527131.723297832,1284250,201.54582549
2021-11-17,0.2206304413172871,946.4585852227412,13499.093484275378,57908296.083871946,0.09513123,537705,361823,316717,4210.49896075,4387.6399967,4065.05778608,4289.79147017,1218545.4619335027,1353219,211.7713615
2021-11-16,0.3033618005936956,1277.2587898279312,14651.755660014836,61688992.04362779,0.12604124,443110,259938,328506,4563.6870665,4563.95203855,4107.76940406,4210.34812995,1996216.5914744905,1310153,209.49040614
2021-11-15,0.2878801138549825,1313.5799405632597,15416.784546119512,70345876.47123702,0.12089758,458954,274722,327909,4626.55476677,4772.45465469,4539.61086725,4562.94088179,908676.9303322558,1289636,204.08862162
2021-11-14,0.2002418106390307,926.4284276379184,11392.16530889534,52706404.126241855,0.08756623,497805,316008,329774,4644.7098858,4696.70869689,4515.10840763,4626.54839507,611836.0818102901,1275744,201.06288416
2021-11-13,0.2249042707248655,1044.5956761591451,13177.298142774534,61203589.50516076,0.09739325,506088,315874,338797,4666.87328839,4708.14098436,4585.10437836,4644.62356714,518388.73576399154,1300464,205.57445463
2021-11-12,0.2547585780907484,1188.8635082200217,15065.384361416136,70304544.1642252,0.1088383,501545,311823,334419,4720.87791856,4808.03184873,4508.41965833,4666.62797826,1124425.1235558267,1345131,209.48933188
2021-11-11,0.2998640239569296,1415.7077561351898,16195.461255652264,76461456.80052334,0.12520666,503826,306194,331761,4629.6298262,4781.89406754,4518.79856075,4721.16573857,770130.6722951789,1347643,211.4613212
2021-11-10,0.3094993869374509,1433.037444384457,17010.628921621745,78762250.35023953,0.12837568,516858,305178,350288,4732.51182385,4868.48800854,4468.13821789,4630.17862027,1330035.481707135,1390746,217.91695393
2021-11-09,0.2889693144191389,1367.567673584797,17509.78669605233,82866301.2369328,0.12141055,458257,235984,349997,4809.96794869,4840.91094647,4708.74036116,4732.57057184,911923.2499841936,1334145,209.37617702
2021-11-08,0.2861948251811639,1376.8209277787073,12894.064400205143,62030533.56779304,0.11995388,487204,261762,357276,4615.80402703,4824.27409093,4615.4494093,4810.78204998,1097423.704810448,1329018,209.42609518
2021-11-07,0.1830353853326519,844.877375804544,10117.634519072706,46702229.1142668,0.08028033,475368,257239,353290,4521.79346944,4639.91493197,4506.42885297,4615.9237148,571718.7876157118,1276998,197.92281463
2021-11-06,0.2371905933436416,1072.603650948067,11707.631414074043,52943280.85134719,0.10161798,463203,246305,348096,4478.71956142,4532.63456787,4329.35468757,4522.11715409,771950.6413291565,1255921,198.12604512
2021-11-05,0.2538139595683598,1136.6410101796305,13693.968418474864,61324941.00408635,0.10825886,481989,256935,364470,4535.45581391,4573.42203223,4443.7682243,4478.24466437,775559.7546109414,1339661,207.82826559
2021-11-04,0.2725293450142215,1236.1915217899557,14465.059425601978,65613425.31089238,0.11499996,490830,256762,370961,4605.75562286,4608.65928559,4420.57404964,4535.99417606,930319.66451439,1352186,215.24769182
2021-11-03,0.3080854466798905,1418.897753490768,16453.98204556011,75779360.60277578,0.12762665,515669,267133,390741,4593.56768771,4669.56788664,4457.06801529,4605.5332012,1148563.1333847984,1417221,221.96100235
2021-11-02,0.3269010514147477,1501.7137448525957,17655.687803386467,81106466.11391,0.1337943,514847,275578,382739,4322.08112783,4603.43777966,4145.11003239,4593.78683046,1159805.2844981535,1395656,221.25174382
2021-11-01,0.2728100112535318,1179.1405613993186,16074.76734408196,69478426.04225121,0.11474836,491396,256950,366413,4290.22534312,4385.65473272,4146.91610645,4322.20414486,1055564.6231085295,1341733,208.89506461
2021-10-31,0.2753840585280005,1181.3330406751215,14964.522792778316,64194293.98905273,0.11568871,467495,245667,353710,4324.64763986,4397.19862562,4166.30283912,4289.76552597,1016472.859398624,1304184,206.45622922
2021-10-30,0.3184434664017024,1377.107701920295,16363.4655632088,70763751.92065139,0.13113133,509947,263895,394982,4419.41373215,4434.08839263,4234.22394959,4324.49664451,823862.5849121555,1379095,217.35145784
2021-10-29,0.3221420439242207,1423.852759517774,17671.28061856434,78106233.40700796,0.13293031,563346,309434,428820,4287.61132344,4460.92538466,4266.80581753,4419.95320503,1430212.2875033433,1456333,228.69550879
2021-10-28,0.3618918337614283,1551.679431584727,19171.13739864265,82199864.1759048,0.14722715,539505,318234,420564,3923.97439141,4295.86443047,3890.73060132,4287.68843844,1531688.5197380898,1510502,235.72128589
2021-10-27,0.3698002409186591,1451.0366800956297,17164.85475926344,67352129.9021646,0.14960649,471287,268574,362425,4131.22270429,4315.49114137,3910.69002202,3923.83919624,1813813.5686944572,1370504,215.99747833
2021-10-26,0.2423878589787426,1001.3014324331274,12813.841597837118,52933830.93090785,0.10370346,470449,278735,357904,4220.74376401,4296.71262276,4089.98866542,4130.9883946,990295.9948400516,1344772,209.6619894
2021-10-25,0.2121665499432239,895.4218345975501,10212.737434841709,43101554.38082098,0.09177863,448510,272558,335945,4081.50578561,4236.43626151,4067.72233273,4220.37231994,877298.4638014246,1299495,202.47662823
2021-10-24,0.1700117682573941,694.0626905715508,7643.912497008121,31205807.271734077,0.0748546,441251,276818,318478,4167.59531665,4185.80168053,3962.00254545,4082.43910222,881289.737366913,1261312,198.35068407
2021-10-23,0.1505764962762172,627.5357779368376,6795.407658748532,28320232.8184617,0.06687584,461477,304258,304432,3971.50826309,4171.98788873,3937.79231311,4167.55465465,833664.6669704054,1235169,194.57608696
2021-10-22,0.182455422839443,724.6302140379743,9048.135670863569,35935092.45045638,0.07973137,435852,265568,315740,4053.41137496,4167.76399666,3887.78280206,3971.54659895,1191128.8573088998,1256044,195.92013726
2021-10-21,0.2227253895214729,902.793221420625,10046.093379726031,40720750.44727169,0.0965671,458257,278843,327414,4162.11078093,4375.23709122,3985.22436943,4053.39159294,2022536.13065894,1277275,196.89764144
2021-10-20,0.1635182593611815,680.5935558449453,8222.214422295103,34222393.09818558,0.07217752,458011,282979,323650,3877.77209424,4169.66495607,3828.80889578,4162.18689279,1354125.6993291494,1259885,198.28218445
2021-10-19,0.16709619051565,647.9526698432251,7739.352435081213,30011061.638768267,0.07404059,425518,258757,300211,3745.31356403,3888.3482636,3731.2918627,3877.72257311,916151.5474022405,1243503,193.09052795
2021-10-18,0.7416554441262553,2777.6520748346948,13205.980254923435,49459110.35349944,0.26065975,416639,253493,300370,3847.4261006,3925.55127636,3645.50344383,3745.20553558,1095435.0571252904,1197673,189.62523749
2021-10-17,0.1421695505652161,546.9670730245166,7725.038216597152,29720439.612675168,0.0631041,397690,249899,273892,3829.99350999,3919.29392663,3639.67137254,3847.28706569,963536.5043990643,1144184,179.19874706
2021-10-16,0.1464697910693757,560.9859271509631,8752.975777917087,33524293.27750571,0.06523845,432588,259054,309175,3868.52292279,3970.38292887,3803.01195113,3830.04524725,909494.3405243875,1181031,183.21920571
2021-10-15,0.6175144852281845,2389.1542038488165,15638.552440275264,60505322.86864078,0.22642793,413923,237284,313723,3791.42965438,3905.39110955,3733.85194459,3868.98487566,1289289.2696771005,1302993,206.23504274
2021-10-14,0.2685841233865114,1018.3079341791124,13596.408075123754,51549324.82480012,0.11288288,416875,253783,304445,3608.23787677,3825.66881901,3588.06834078,3791.39288406,1245641.8274554398,1227097,193.85418641
2021-10-13,0.2253446953994038,813.0385859748556,10193.959914591956,36779577.791943565,0.09673981,392849,236590,286901,3490.99214298,3613.96033998,3410.05468383,3607.97747883,968315.4910240764,1189854,188.26803797
2021-10-12,0.1975498893663943,689.6834914492396,9273.661672523738,32376081.71454226,0.08594267,396150,241104,286657,3542.69827957,3549.20854706,3403.86478253,3491.18642213,1055105.8591334647,1203566,189.44844955
2021-10-11,0.2260305717253523,800.8013356915473,11220.13786317824,39751708.44762606,0.09705065,375029,224420,276766,3415.52783238,3624.3233372,3372.11170587,3542.88948428,1097134.039497933,1183486,185.44124099
2021-10-10,0.2099436418321534,717.1370149826292,8651.623784722533,29552691.38700068,0.09091392,391042,250750,263643,3575.8503191,3605.44763895,3405.7846322,3415.85488717,1117250.450158828,1137901,178.49427451
2021-10-09,0.1351021395575762,483.1696534055366,8056.781213860766,28813697.543304708,0.06047183,432104,266064,299796,3564.00807772,3635.65387787,3538.45244834,3576.32865762,683709.3970158284,1191856,187.72342101
2021-10-08,0.2451006923107764,873.4567282908054,13093.14176474948,46659569.424573824,0.10453135,452974,294088,320750,3588.4034056,3684.92076821,3533.2320855,3563.66487608,968871.0338051342,1287034,200.56630824
2021-10-07,0.3286694755295699,1179.5263293331388,14745.258136358256,52917661.96609725,0.13561953,464059,277862,335780,3576.18255671,3655.4035784,3470.67594606,3588.79183238,1200430.7798920146,1344295,212.57036686
2021-10-06,0.2677401618584376,957.455972904556,15037.742911452531,53775932.11879071,0.1130738,524555,271755,402573,3517.28961426,3632.51589375,3342.69915732,3576.06406995,1536647.6042253398,1337833,208.15823868
2021-10-05,0.3589530955377938,1262.224298263639,13747.974108160442,48343438.70254327,0.14637764,409578,251699,287667,3387.47113976,3547.23100644,3364.31449312,3516.40454966,995115.2772156224,1235674,192.74278584
2021-10-04,0.1969143359201349,666.9665050654312,10441.147510384184,35365102.45093584,0.08590016,351261,209506,259765,3419.52433766,3438.28099281,3272.23120181,3387.08962935,1202088.8111628494,1121513,176.17232171
2021-10-03,0.1272431240652312,435.1457310391523,6323.939770346633,21626594.08617101,0.0571999,377349,235362,263330,3388.8310844,3489.66195749,3343.70126582,3419.79760585,888044.3416321626,1130224,177.62439101
2021-10-02,0.1804542179344111,611.5976901175547,6712.862159461624,22751316.30503923,0.07933464,375003,235649,261823,3311.48964466,3470.64711269,3258.52337784,3389.21249455,1065972.4684223866,1117899,174.99984346
2021-10-01,0.1703294606104291,564.1073532068395,9090.188010823907,30105431.441872638,0.07522626,426351,229780,324181,3000.88914733,3334.57110638,2968.61945298,3311.86015141,1636281.089833183,1207263,186.16237471
2021-09-30,0.2422984698611893,727.0620226372703,11775.658067837408,35335071.5652131,0.10349782,367198,217864,268396,2850.31985326,3049.22891216,2836.50996181,3000.6876356,1372191.6830346198,1116157,176.1055538
2021-09-29,0.1670661572188458,476.2153764616519,8538.32108315432,24338141.5880566,0.07362056,360151,215876,259412,2805.60001575,2950.08179196,2781.79930061,2850.45986805,1093609.1713734805,1135869,177.14737991
2021-09-28,0.2270457217849483,637.0334473959693,9418.926727354596,26427150.07675827,0.09784466,350865,203664,263431,2926.22549394,2970.87702102,2788.51245956,2805.74961901,1330409.737226924,1108122,174.28782636
2021-09-27,1.4640278271403675,4284.940025789402,17107.880041483837,50071616.52749741,0.41201089,352384,211565,260560,3060.97138105,3166.23490256,2924.31474619,2926.81597054,1242125.3430571614,1133903,175.68995971
2021-09-26,0.2437768958607943,746.362138992196,7482.458487566975,22908749.00995469,0.10467528,342230,212371,239914,2920.41982547,3118.53851674,2740.13991429,3061.6606892,1755043.1711153402,1088537,170.03077163
2021-09-25,0.1060830652379209,310.15221149062205,5019.537962541415,14675488.460403595,0.04836026,369625,233232,251352,2930.39916544,2969.21756407,2802.62422504,2923.67316871,1324145.6626412782,1121078,170.55804047
2021-09-24,0.1655625938432076,485.2164355635389,7640.784022848909,22392944.580154546,0.07361274,359787,216390,266004,3154.17082816,3160.5359349,2730.08459125,2930.71293642,2592763.119971279,1152685,178.57242448
2021-09-23,0.4526190634279648,1427.6429125658094,9503.84830983422,29976867.476318218,0.17829926,391526,238200,283363,3077.94298355,3178.09600957,3035.28229156,3154.18202175,1208241.0388110315,1193053,186.09468102
2021-09-22,0.1647046481410003,506.9982817715786,7241.077830167154,22289680.70728742,0.07308686,370292,221409,268536,2766.61970372,3090.3981864,2737.54817393,3078.22692009,1827449.4543404144,1174030,182.38775827
2021-09-21,0.2395218880448051,662.5187111340736,10725.893521006012,29667873.81856702,0.10286788,358104,216930,261976,2976.80409737,3105.52614079,2650.55296365,2766.00487973,2822997.3343047164,1193295,183.69689039
2021-09-20,0.223523251098137,665.4300574480155,9331.617399578292,27780280.89595928,0.09647012,355364,209223,265431,3329.08789178,3347.42865043,2914.8720304,2977.00599011,2743406.053712068,1174559,182.61178483
2021-09-19,0.3437929416823822,1144.5005556087494,7200.917714111659,23972145.223119967,0.14186294,365914,235121,248876,3436.26245061,3457.21422214,3279.10421643,3329.04029387,842570.9155360458,1128226,173.35986478
2021-09-18,0.1157298345617324,397.6533075151849,5675.515856122691,19501346.9136016,0.05254431,386274,237704,271675,3400.20399578,3542.60738941,3369.36464184,3436.04835366,884454.8138475365,1143196,177.21221516
2021-09-17,0.1565845717451083,532.3586309914864,7912.291493370155,26900330.09301062,0.06975881,362274,220763,265222,3569.11350371,3595.11656248,3350.00003148,3399.81535255,1130118.261892825,1187578,183.63661667
2021-09-16,0.2550548297275921,910.3092131186148,9381.540034023146,33483397.80639926,0.10887972,395922,245407,285657,3615.33840942,3677.36592878,3482.710085,3569.07263466,1286192.4200662712,1224358,188.59488601
2021-09-15,0.17318328960966,626.151914703985,7350.476949952116,26575977.547104526,0.07641009,423991,269802,288677,3435.77108188,3618.53206471,3358.22933402,3615.54464126,1090216.9537038011,1207590,187.10722033
2021-09-14,0.3244383239608663,1114.6703465079495,8678.054136625939,29815126.318598405,0.13486803,424257,263727,294341,3285.92837733,3438.22376791,3270.08974559,3435.69259297,1013994.6730436004,1231240,190.56492803
2021-09-13,0.2953794458079784,970.4984776959404,8811.061704931293,28949617.493289527,0.12393359,479879,339793,265046,3404.71403156,3430.56730496,3111.04889493,3285.5992232,1871753.2514247864,1267491,197.67482845
2021-09-12,0.1310651906813315,446.2244078569192,6615.238340678667,22522233.371474285,0.05932969,425924,278421,282523,3267.73674676,3473.72886337,3231.93240248,3404.59892926,1028326.7744617284,1211328,185.27500765
2021-09-11,0.1524941387415092,498.16039125939,6799.457325659907,22212134.509929568,0.06787167,472351,323971,276903,3209.02676175,3348.67462447,3199.77504007,3266.75107234,987439.6932203636,1249438,195.34677924
2021-09-10,0.3484260806445153,1118.20154527864,10913.772164776334,35025497.73799204,0.14308107,409114,252036,283405,3425.33152288,3515.02750146,3147.6669669,3209.29346968,1681990.8356124004,1244706,192.70877845
2021-09-09,0.5517071729627995,1889.8073094347249,16843.988605223065,57697079.80275277,0.20887478,383581,217560,290503,3499.4443097,3568.57506149,3391.9904539,3425.38107541,1540666.3501343955,1219850,188.65604702
